Species,PlantGeno,Isolate,PlantID,LeafID,LeafPos,Experiment,Replicate,AgarFlat,Lesion.Size,pixelsPERcm
Wl,LA1547,1.02.16,1,1,A,96b,96b208b,208b-1a.jpg,6355,85.0742
Wl,LA1547,1.02.02,4,3,A,96a,96a127,127-5b.jpg,3615,91.5294
Wl,LA1547,Supersteak,6,2,B,96a,96a208b,208b-8b.jpg,0.873590859,92.4061
Wl,LA1547,1.05.22,4,1,A,96b,96b127,127-5a.jpg,4236,86.8864
Wl,LA1547,2.04.14,3,2,B,96b,96b127,127-3a.jpg,2059,85.605
Wl,LA1547,1.03.12,4,5,A,96b,96b208a,208a-6b.jpg,2586,85.8214
Wl,LA1547,1.05.14,3,3,A,96a,96a127,127-4b.jpg,1657,93.0272
Wl,LA1547,BMM,2,3,B,96a,96a127,127-2b.jpg,2715,93.6815
Wl,LA1547,Rose,3,1,B,96b,96b127,127-3a.jpg,226,85.605
Wl,LA1547,2.04.08,5,2,B,96b,96b208a,208a-7b.jpg,5520,86.0607
Wl,LA1547,1.05.14,4,3,A,96a,96a208b,208b-5b.jpg,0.962248519,91.5341
Wl,LA1547,KGB1,2,3,B,96a,96a127,127-2b.jpg,2410,93.6815
Wl,LA1547,2.04.14,5,4,B,96a,96a208b,208b-7b.jpg,0.867239768,91.5386
Wl,LA1547,BPA1,4,3,B,96a,96a208b,208b-5b.jpg,0.871258914,91.5341
Wl,LA1547,Rose,5,4,B,96b,96b208a,208a-7b.jpg,1216,86.0607
Wl,LA1547,1.03.19,2,4,A,96a,96a127,127-2b.jpg,1288,93.6815
Wl,LA1547,1.04.17,6,1,A,96a,96a208b,208b-8b.jpg,0.829155279,92.4061
Wl,LA1547,2.04.09,3,4,B,96a,96a208a,208a-4b.jpg,3079,92.7109
Wl,LA1547,1.04.25,3,4,A,96a,96a127,127-4b.jpg,1256,93.0272
Wl,LA1547,Navel,3,3,B,96a,96a208a,208a-4b.jpg,958,92.7109
Wl,LA1547,2.04.12,3,1,B,96a,96a208b,208b-3b.jpg,0.824961814,92.0386
Wl,LA1547,Apple517,4,5,B,96a,96a208b,208b-6b.jpg,0.906666316,93.0293
Wl,LA1547,Gallo1,3,3,B,96a,96a127,127-4b.jpg,3641,93.0272
Wl,LA1547,PepperSub,4,3,B,96a,96a127,127-5b.jpg,5014,91.5294
Wl,LA1547,Mex03,4,3,B,96a,96a208b,208b-5b.jpg,0.748480676,91.5341
Wl,LA1547,1.04.15,5,2,A,96b,96b208a,208a-7b.jpg,1890,86.0607
Wl,LA1547,1.05.04,4,1,A,96a,96a208b,208b-5b.jpg,0.865664901,91.5341
Wl,LA1547,1.04.02,1,4,A,96b,96b127,127-2a.jpg,10238,84.162
Wl,LA1547,1.04.12,6,2,A,96a,96a208b,208b-8b.jpg,0.880599657,92.4061
Wl,LA1547,1.03.02,3,2,A,96b,96b208a,208a-3b.jpg,3295,86.8364
Wl,LA1547,1.04.19,5,5,A,96b,96b208b,208b-8a.jpg,4551,86.4653
Wl,LA1547,2.04.21,3,1,B,96a,96a208a,208a-3b.jpg,4344,92.7904
Wl,LA1547,1.02.15,5,2,A,96b,96b208a,208a-7b.jpg,1705,86.0607
Wl,LA1547,Rasp,5,5,B,96a,96a208b,208b-8b.jpg,0.827382581,92.4061
Wl,LA1547,1.05.11,1,1,A,96b,96b127,127-1a.jpg,6178,85.2364
Wl,LA1547,1.01.03,5,3,A,96a,96a127,127-7b.jpg,1422,92.7238
Wl,LA1547,KGB2,5,5,B,96b,96b127,127-8a.jpg,6796,86.2279
Wl,LA1547,Peachy,4,4,B,96a,96a208b,208b-6b.jpg,0,93.0293
Wl,LA1547,1.04.25,1,1,A,96a,96a208a,208a-1b.jpg,1864,92.3072
Wl,LA1547,1.04.25,4,3,A,96a,96a208b,208b-5b.jpg,0.848501636,91.5341
Wl,LA1547,1.01.06,3,1,A,96b,96b208b,208b-3a.jpg,5945,86.4356
Wl,LA1547,1.04.01,1,1,A,96b,96b208b,208b-1a.jpg,5987,85.0742
Wl,LA1547,PhiloMenlo,4,1,B,96b,96b208a,208a-5b.jpg,6392,83.7045
Wl,LA1547,1.02.01,3,5,A,96a,96a208a,208a-4b.jpg,3355,92.7109
Wl,LA1547,2004,4,5,A,96a,96a208a,208a-6b.jpg,1827,93.0568
Wl,LA1547,1.01.03,6,2,A,96a,96a208a,208a-8b.jpg,3340,91.4142
Wl,LA1547,1.04.25,2,2,A,96b,96b208a,208a-2b.jpg,10425,85.4719
Wl,LA1547,Fd2,5,3,B,96a,96a208a,208a-7b.jpg,1989,92.5054
Wl,LA1547,1.03.23,1,3,A,96b,96b127,127-1a.jpg,7081,85.2364
Wl,LA1547,1.01.15,4,2,A,96a,96a208b,208b-5b.jpg,0.837510874,91.5341
Wl,LA1547,1.04.25,4,2,A,96b,96b208b,208b-5a.jpg,6062,86.764
Wl,LA1547,Fd2,5,4,B,96b,96b208b,208b-7a.jpg,8818,87.0521
Wl,LA1547,Apple517,5,2,B,96a,96a208a,208a-7b.jpg,2429,92.5054
Wl,LA1547,2.04.17,2,2,B,96b,96b208a,208a-2b.jpg,5031,85.4719
Wl,LA1547,Acacia,4,1,B,96a,96a127,127-5b.jpg,4084,91.5294
Wl,LA1547,Rasp,3,2,B,96a,96a208a,208a-3b.jpg,2408,92.7904
Wl,LA1547,1.03.19,1,1,A,96b,96b127,127-1a.jpg,5849,85.2364
Wl,LA1547,1.04.02,2,3,A,96a,96a127,127-2b.jpg,1638,93.6815
Wl,LA1547,1.04.12,3,5,A,96a,96a208a,208a-4b.jpg,1561,92.7109
Wl,LA1547,Triple3,6,1,B,96a,96a208b,208b-8b.jpg,0.874115752,92.4061
Wl,LA1547,KernB2,5,1,B,96b,96b127,127-6a.jpg,9836,86.552
Wl,LA1547,1.03.19,1,5,A,96b,96b208b,208b-2a.jpg,4247,85.9851
Wl,LA1547,1.02.05,4,2,A,96a,96a208b,208b-5b.jpg,0.899491987,91.5341
Wl,LA1547,2.04.03,5,5,A,96a,96a208a,208a-8b.jpg,9964,91.4142
Wl,LA1547,1.03.19,2,4,A,96b,96b208a,208a-2b.jpg,4467,85.4719
Wl,LA1547,1.04.05,4,4,A,96b,96b127,127-6a.jpg,3797,86.552
Wl,LA1547,2.04.20,6,2,B,96b,96b208a,208a-8b.jpg,2644,85.4751
Wl,LA1547,1.02.15,4,2,A,96a,96a127,127-5b.jpg,10497,91.5294
Wl,LA1547,1.04.01,6,1,A,96b,96b127,127-8a.jpg,5515,86.2279
Wl,LA1547,1.03.16,5,5,B,96a,96a127,127-8b.jpg,4065,91.8144
Wl,LA1547,1.02.04,4,4,A,96a,96a127,127-6b.jpg,1124,92.5569
Wl,LA1547,1.02.15,2,1,A,96b,96b127,127-2a.jpg,2540,84.162
Wl,LA1547,Peachy,6,1,B,96a,96a127,127-8b.jpg,3636,91.8144
Wl,LA1547,PhiloMenlo,1,3,B,96b,96b127,127-1a.jpg,9278,85.2364
Wl,LA1547,1.03.22,1,3,A,96b,96b127,127-1a.jpg,3027,85.2364
Wl,LA1547,B05.10,5,4,B,96a,96a127,127-7b.jpg,7868,92.7238
Wl,LA1547,Triple3,2,5,B,96b,96b208a,208a-3b.jpg,7503,86.8364
Wl,LA1547,EsparatoFresa,5,2,B,96a,96a208a,208a-7b.jpg,3466,92.5054
Wl,LA1547,2.04.03,3,5,B,96b,96b127,127-4a.jpg,3513,86.9074
Wl,LA1547,1.04.20,3,4,A,96a,96a127,127-4b.jpg,889,93.0272
Wl,LA1547,1.03.20,5,5,A,96b,96b208a,208a-8b.jpg,3586,85.4751
Wl,LA1547,2.04.11,5,4,B,96b,96b127,127-7a.jpg,8084,84.6245
Wl,LA1547,1.04.20,5,3,A,96b,96b208a,208a-7b.jpg,3543,86.0607
Wl,LA1547,Geranium,2,3,B,96a,96a208a,208a-2b.jpg,3625,92.5976
Wl,LA1547,1.04.20,2,4,A,96a,96a208a,208a-2b.jpg,3431,92.5976
Wl,LA1547,Rose,2,3,B,96a,96a208b,208b-2b.jpg,0.876535463,91.6788
Wl,LA1547,Navel,3,1,B,96a,96a127,127-3b.jpg,792,92.0014
Wl,LA1547,1.04.19,3,2,A,96b,96b127,127-3a.jpg,2762,85.605
Wl,LA1547,1.03.20,1,5,A,96b,96b127,127-2a.jpg,14413,84.162
Wl,LA1547,1.04.17,1,3,A,96b,96b208a,208a-1b.jpg,1834,84.5843
Wl,LA1547,1.04.03,6,1,A,96a,96a127,127-8b.jpg,7429,91.8144
Wl,LA1547,Acacia,5,3,B,96a,96a208b,208b-7b.jpg,0.882238996,91.5386
Wl,LA1547,1.04.02,6,1,A,96a,96a208a,208a-8b.jpg,2004,91.4142
Wl,LA1547,2.04.08,3,1,B,96b,96b208b,208b-3a.jpg,6726,86.4356
Wl,LA1547,1.03.04,2,4,A,96a,96a208b,208b-2b.jpg,0.879843241,91.6788
Wl,LA1547,1.02.18,4,3,A,96b,96b208a,208a-5b.jpg,1577,83.7045
Wl,LA1547,Rasp,1,3,B,96b,96b208b,208b-1a.jpg,2382,85.0742
Wl,LA1547,1.02.06,1,2,A,96a,96a127,127-1b.jpg,600,92.7
Wl,LA1547,2.04.20,3,5,B,96a,96a208a,208a-4b.jpg,3579,92.7109
Wl,LA1547,2.04.11,4,4,B,96a,96a208a,208a-6b.jpg,3875,93.0568
Wl,LA1547,1.04.21,4,3,A,96b,96b127,127-5a.jpg,7556,86.8864
Wl,LA1547,1.02.16,2,3,A,96b,96b208a,208a-2b.jpg,3331,85.4719
Wl,LA1547,1.03.02,4,4,A,96b,96b208b,208b-6a.jpg,5115,86.7936
Wl,LA1547,Supersteak,3,4,B,96a,96a208a,208a-4b.jpg,2905,92.7109
Wl,LA1547,2.04.20,3,5,B,96a,96a208b,208b-4b.jpg,0.813061747,93.1933
Wl,LA1547,Gallo1,4,2,B,96b,96b127,127-5a.jpg,1959,86.8864
Wl,LA1547,1.03.19,6,2,A,96a,96a208a,208a-8b.jpg,2523,91.4142
Wl,LA1547,KernA2,2,5,B,96a,96a208b,208b-3b.jpg,0.834108041,92.0386
Wl,LA1547,1.03.16,3,4,A,96b,96b208a,208a-4b.jpg,1616,85.703
Wl,LA1547,2.04.11,3,3,B,96b,96b208a,208a-4b.jpg,13334,85.703
Wl,LA1547,B05.10,1,2,B,96b,96b208a,208a-1b.jpg,1974,84.5843
Wl,LA1547,1.05.24,5,5,A,96b,96b208b,208b-8a.jpg,6177,86.4653
Wl,LA1547,1.02.20,4,3,A,96a,96a208a,208a-5b.jpg,4210,92.3857
Wl,LA1547,1.05.22,4,5,A,96a,96a208b,208b-6b.jpg,0.877807011,93.0293
Wl,LA1547,2.04.08,6,1,B,96b,96b127,127-8a.jpg,10890,86.2279
Wl,LA1547,KernB2,4,4,B,96b,96b208b,208b-6a.jpg,8152,86.7936
Wl,LA1547,1.04.02,6,2,A,96b,96b208b,208b-8a.jpg,2307,86.4653
Wl,LA1547,1.05.11,5,1,A,96b,96b208b,208b-6a.jpg,5419,86.7936
Wl,LA1547,2.04.20,3,1,B,96a,96a127,127-3b.jpg,1042,92.0014
Wl,LA1547,Fd1,2,4,B,96a,96a127,127-2b.jpg,4536,93.6815
Wl,LA1547,KernA2,4,4,B,96a,96a127,127-6b.jpg,1878,92.5569
Wl,LA1547,Gallo3,4,5,B,96b,96b208b,208b-6a.jpg,9495,86.7936
Wl,LA1547,1.05.04,3,2,A,96b,96b127,127-3a.jpg,3151,85.605
Wl,LA1547,94.4,5,3,A,96b,96b208a,208a-7b.jpg,5112,86.0607
Wl,LA1547,1.04.12,5,4,A,96b,96b208b,208b-7a.jpg,5712,87.0521
Wl,LA1547,1.02.20,3,1,A,96b,96b208a,208a-3b.jpg,7418,86.8364
Wl,LA1547,1.04.21,5,4,A,96a,96a208b,208b-7b.jpg,0.815097837,91.5386
Wl,LA1547,Apple517,5,3,B,96b,96b208a,208a-7b.jpg,7219,86.0607
Wl,LA1547,1.04.03,4,3,A,96b,96b208b,208b-5a.jpg,5300,86.764
Wl,LA1547,1.04.04,3,3,A,96a,96a208b,208b-4b.jpg,0.814629599,93.1933
Wl,LA1547,BPA1,3,2,B,96b,96b208a,208a-3b.jpg,2503,86.8364
Wl,LA1547,1.03.04,5,4,A,96a,96a208a,208a-7b.jpg,1920,92.5054
Wl,LA1547,1.02.18,1,1,A,96a,96a208a,208a-1b.jpg,2129,92.3072
Wl,LA1547,1.04.03,4,5,A,96a,96a208a,208a-6b.jpg,3935,93.0568
Wl,LA1547,1.05.17,5,1,A,96b,96b127,127-6a.jpg,10435,86.552
Wl,LA1547,UKRazz,2,3,B,96a,96a208b,208b-2b.jpg,0.899293525,91.6788
Wl,LA1547,1.02.02,1,5,A,96b,96b208b,208b-2a.jpg,14762,85.9851
Wl,LA1547,Mex03,5,4,B,96a,96a208a,208a-7b.jpg,446,92.5054
Wl,LA1547,1.05.14,2,5,A,96a,96a208a,208a-3b.jpg,2393,92.7904
Wl,LA1547,1.01.01,2,4,A,96a,96a127,127-2b.jpg,1309,93.6815
Wl,LA1547,1.01.02,3,4,A,96b,96b127,127-4a.jpg,8557,86.9074
Wl,LA1547,EsparatoFresa,4,2,B,96a,96a208b,208b-5b.jpg,0.918774033,91.5341
Wl,LA1547,1.01.15,4,4,A,96a,96a208a,208a-6b.jpg,5120,93.0568
Wl,LA1547,KatieTomato,5,4,B,96a,96a208a,208a-7b.jpg,1936,92.5054
Wl,LA1547,DavisNavel,5,1,B,96b,96b127,127-6a.jpg,12074,86.552
Wl,LA1547,1.01.02,2,5,A,96a,96a208b,208b-3b.jpg,0.830562921,92.0386
Wl,LA1547,FresaSD,4,3,B,96b,96b208b,208b-5a.jpg,3637,86.764
Wl,LA1547,KGB1,2,5,B,96b,96b127,127-3a.jpg,335,85.605
Wl,LA1547,2.04.21,3,4,B,96b,96b127,127-4a.jpg,9472,86.9074
Wl,LA1547,1.04.25,4,5,A,96b,96b127,127-6a.jpg,8512,86.552
Wl,LA1547,1.05.17,6,1,A,96a,96a208b,208b-8b.jpg,0.782186826,92.4061
Wl,LA1547,Acacia,2,2,B,96a,96a208a,208a-2b.jpg,861,92.5976
Wl,LA1547,Rasp,1,1,B,96b,96b127,127-1a.jpg,6583,85.2364
Wl,LA1547,2.04.21,1,4,B,96b,96b208b,208b-2a.jpg,4406,85.9851
Wl,LA1547,2.04.18,3,2,B,96a,96a208b,208b-3b.jpg,0.797074783,92.0386
Wl,LA1547,94.1,5,1,B,96a,96a208a,208a-6b.jpg,1385,93.0568
Wl,LA1547,2.04.18,1,3,B,96a,96a208a,208a-1b.jpg,4504,92.3072
Wl,LA1547,1.04.20,3,5,A,96a,96a208b,208b-4b.jpg,0.902991251,93.1933
Wl,LA1547,2004,4,4,A,96b,96b208a,208a-6b.jpg,10990,85.8214
Wl,LA1547,KGB2,3,5,B,96a,96a208a,208a-4b.jpg,1634,92.7109
Wl,LA1547,BMM,6,1,B,96a,96a208b,208b-8b.jpg,0.899501039,92.4061
Wl,LA1547,Geranium,1,3,B,96a,96a208b,208b-1b.jpg,2069,92.3472
Wl,LA1547,1.02.18,1,3,A,96b,96b208b,208b-1a.jpg,5152,85.0742
Wl,LA1547,1.02.17,1,2,A,96a,96a127,127-1b.jpg,886,92.7
Wl,LA1547,1.01.02,1,3,A,96a,96a208a,208a-1b.jpg,5530,92.3072
Wl,LA1547,1.01.04,3,3,A,96b,96b208a,208a-4b.jpg,4364,85.703
Wl,LA1547,1.05.16,4,2,A,96b,96b208b,208b-5a.jpg,3169,86.764
Wl,LA1547,Ausubel,6,2,B,96a,96a208a,208a-8b.jpg,3383,91.4142
Wl,LA1547,1.03.02,4,5,A,96a,96a127,127-6b.jpg,1450,92.5569
Wl,LA1547,Mex03,4,1,B,96b,96b208a,208a-5b.jpg,1599,83.7045
Wl,LA1547,KGB1,4,3,B,96b,96b208b,208b-5a.jpg,3123,86.764
Wl,LA1547,Molly,1,2,B,96b,96b208b,208b-1a.jpg,7021,85.0742
Wl,LA1547,Fd2,5,4,B,96b,96b208a,208a-7b.jpg,1943,86.0607
Wl,LA1547,1.04.20,1,4,A,96b,96b208b,208b-2a.jpg,1307,85.9851
Wl,LA1547,1.01.02,4,3,A,96b,96b208b,208b-5a.jpg,8299,86.764
Wl,LA1547,1.01.01,5,3,A,96a,96a208a,208a-7b.jpg,3382,92.5054
Wl,LA1547,KGB2,3,1,B,96a,96a208b,208b-3b.jpg,0.82634806,92.0386
Wl,LA1547,Navel,3,5,B,96b,96b208b,208b-4a.jpg,463,85.5888
Wl,LA1547,KernA2,4,3,B,96a,96a208a,208a-5b.jpg,4388,92.3857
Wl,LA1547,1.05.16,3,4,A,96a,96a208a,208a-4b.jpg,3582,92.7109
Wl,LA1547,1.03.18,3,1,A,96a,96a208b,208b-3b.jpg,0.832025298,92.0386
Wl,LA1547,1.02.17,3,1,A,96a,96a208b,208b-3b.jpg,0.910195823,92.0386
Wl,LA1547,KernB1,3,4,B,96a,96a127,127-4b.jpg,1654,93.0272
Wl,LA1547,2.04.21,1,3,B,96b,96b208a,208a-1b.jpg,6957,84.5843
Wl,LA1547,1.01.04,4,3,A,96a,96a127,127-5b.jpg,5393,91.5294
Wl,LA1547,Pepper,6,2,B,96a,96a208b,208b-8b.jpg,0.86199185,92.4061
Wl,LA1547,UKRazz,2,5,A,96b,96b208b,208b-3a.jpg,4520,86.4356
Wl,LA1547,1.02.17,6,2,A,96b,96b208a,208a-8b.jpg,2187,85.4751
Wl,LA1547,1.03.16,5,2,A,96b,96b127,127-7a.jpg,13809,84.6245
Wl,LA1547,KGB2,1,3,B,96b,96b208a,208a-1b.jpg,3144,84.5843
Wl,LA1547,EsparatoFresa,4,5,B,96b,96b208b,208b-6a.jpg,966,86.7936
Wl,LA1547,Geranium,1,2,B,96b,96b127,127-1a.jpg,10287,85.2364
Wl,LA1547,1.03.22,1,3,A,96a,96a127,127-1b.jpg,4561,92.7
Wl,LA1547,PepperSub,5,2,B,96a,96a208b,208b-7b.jpg,0.797373597,91.5386
Wl,LA1547,1.04.12,5,4,A,96b,96b208a,208a-7b.jpg,816,86.0607
Wl,LA1547,1.01.15,3,3,A,96b,96b208a,208a-4b.jpg,4268,85.703
Wl,LA1547,Fd1,2,4,B,96a,96a208a,208a-2b.jpg,4775,92.5976
Wl,LA1547,1.02.20,5,4,A,96b,96b208b,208b-7a.jpg,5230,87.0521
Wl,LA1547,1.02.05,3,1,A,96a,96a208a,208a-3b.jpg,6160,92.7904
Wl,LA1547,1.02.05,4,2,A,96b,96b208a,208a-5b.jpg,6409,83.7045
Wl,LA1547,94.4,2,2,A,96a,96a127,127-2b.jpg,4547,93.6815
Wl,LA1547,1.01.03,6,1,A,96b,96b208a,208a-8b.jpg,3553,85.4751
Wl,LA1547,2004,2,5,A,96b,96b127,127-3a.jpg,242,85.605
Wl,LA1547,Fd2,1,2,B,96a,96a208b,208b-1b.jpg,374,92.3472
Wl,LA1547,2.04.12,1,2,B,96b,96b208b,208b-1a.jpg,14330,85.0742
Wl,LA1547,Apple404,2,2,B,96a,96a208b,208b-2b.jpg,0.905800244,91.6788
Wl,LA1547,1.04.19,3,5,A,96b,96b208a,208a-4b.jpg,1444,85.703
Wl,LA1547,NobleRot,4,2,B,96b,96b208a,208a-5b.jpg,452,83.7045
Wl,LA1547,Gallo1,1,5,B,96b,96b208b,208b-2a.jpg,4242,85.9851
Wl,LA1547,Gallo1,4,4,B,96b,96b208a,208a-6b.jpg,3408,85.8214
Wl,LA1547,KatieTomato,5,3,B,96b,96b208b,208b-7a.jpg,24970,87.0521
Wl,LA1547,1.05.11,2,5,A,96a,96a208b,208b-3b.jpg,0,92.0386
Wl,LA1547,1.04.21,2,3,A,96a,96a208a,208a-2b.jpg,3646,92.5976
Wl,LA1547,2.04.21,4,1,B,96a,96a127,127-5b.jpg,5410,91.5294
Wl,LA1547,KatieTomato,3,5,B,96b,96b208a,208a-4b.jpg,3500,85.703
Wl,LA1547,Molly,2,3,B,96a,96a208a,208a-2b.jpg,4575,92.5976
Wl,LA1547,1.03.23,5,4,A,96a,96a208a,208a-7b.jpg,2231,92.5054
Wl,LA1547,2.04.18,2,1,B,96b,96b208b,208b-2a.jpg,8400,85.9851
Wl,LA1547,1.05.04,5,2,A,96a,96a127,127-7b.jpg,405,92.7238
Wl,LA1547,1.02.02,2,3,A,96b,96b208a,208a-2b.jpg,6226,85.4719
Wl,LA1547,FresaSD,5,1,B,96a,96a208b,208b-6b.jpg,0.902563339,93.0293
Wl,LA1547,Apple404,4,3,B,96a,96a208a,208a-5b.jpg,8687,92.3857
Wl,LA1547,Peachy,6,2,B,96b,96b208a,208a-8b.jpg,1282,85.4751
Wl,LA1547,2.04.04,5,3,B,96b,96b127,127-7a.jpg,13565,84.6245
Wl,LA1547,FresaSD,1,1,B,96a,96a127,127-1b.jpg,1557,92.7
Wl,LA1547,BMM,4,1,B,96b,96b208b,208b-5a.jpg,1862,86.764
Wl,LA1547,Grape,5,1,B,96a,96a208a,208a-6b.jpg,707,93.0568
Wl,LA1547,1.02.01,1,2,A,96b,96b127,127-1a.jpg,16418,85.2364
Wl,LA1547,94.1,5,1,B,96a,96a208b,208b-6b.jpg,0.862518605,93.0293
Wl,LA1547,2.04.08,5,3,B,96a,96a208b,208b-7b.jpg,0.849066001,91.5386
Wl,LA1547,1.04.03,6,2,A,96a,96a208b,208b-8b.jpg,0.860262471,92.4061
Wl,LA1547,Supersteak,6,2,B,96b,96b208b,208b-8a.jpg,3006,86.4653
Wl,LA1547,Mex03,3,5,B,96b,96b208b,208b-4a.jpg,4623,85.5888
Wl,LA1547,Grape,5,1,B,96b,96b208b,208b-6a.jpg,3359,86.7936
Wl,LA1547,2.04.18,4,2,B,96b,96b127,127-5a.jpg,9786,86.8864
Wl,LA1547,Gallo3,5,2,B,96b,96b208a,208a-7b.jpg,3664,86.0607
Wl,LA1547,DavisNavel,5,1,B,96a,96a127,127-6b.jpg,426,92.5569
Wl,LA1547,1.03.04,5,5,A,96a,96a127,127-8b.jpg,4957,91.8144
Wl,LA1547,NobleRot,3,2,B,96a,96a208a,208a-3b.jpg,1642,92.7904
Wl,LA1547,1.05.11,6,1,A,96a,96a208a,208a-8b.jpg,4847,91.4142
Wl,LA1547,Mex03,6,2,B,96b,96b127,127-8a.jpg,10328,86.2279
Wl,LA1547,Fd1,3,1,B,96b,96b208b,208b-3a.jpg,4045,86.4356
Wl,LA1547,1.03.16,5,2,A,96a,96a208a,208a-7b.jpg,3941,92.5054
Dm,LA410,1.03.16,1,4,A,96a,96a208b,208b-2a.jpg,0.786863231,93.1009
Dm,LA410,1.02.04,1,2,A,96a,96a208b,208b-1a.jpg,0,92.6094
Dm,LA410,1.04.02,1,2,A,96b,96b208a,208a-1b.jpg,6949,84.5843
Dm,LA410,1.04.04,3,3,A,96b,96b127,127-4b.jpg,3912,86.4227
Dm,LA410,Apple517,5,2,B,96a,96a208a,208a-7a.jpg,10649,92.3397
Dm,LA410,Navel,3,1,B,96b,96b127,127-3b.jpg,696,85.4437
Dm,LA410,1.02.15,4,2,A,96a,96a127,127-5a.jpg,5946,92.812
Dm,LA410,FresaSD,5,5,B,96b,96b127,127-8b.jpg,8082,87.0638
Dm,LA410,1.05.11,3,3,A,96a,96a127,127-4a.jpg,1043,93.2353
Dm,LA410,2.04.03,3,5,B,96b,96b127,127-4b.jpg,4662,86.4227
Dm,LA410,1.01.04,5,1,A,96a,96a208b,208b-6a.jpg,0.809659512,92.696
Dm,LA410,1.05.16,3,4,A,96a,96a208a,208a-4a.jpg,11008,93.0732
Dm,LA410,Acacia,2,5,B,96b,96b208b,208b-3a.jpg,12516,86.4356
Dm,LA410,Supersteak,6,1,B,96a,96a127,127-8a.jpg,5438,92.3854
Dm,LA410,Molly,4,5,B,96b,96b127,127-6b.jpg,5248,85.8714
Dm,LA410,1.01.02,4,3,A,96b,96b208b,208b-5a.jpg,30182,86.764
Dm,LA410,2.04.04,6,1,B,96b,96b208a,208a-8b.jpg,4585,85.4751
Dm,LA410,Fd2,5,3,B,96a,96a208a,208a-7a.jpg,4746,92.3397
Dm,LA410,1.04.19,3,5,A,96b,96b208a,208a-4b.jpg,8413,85.703
Dm,LA410,1.01.04,4,3,A,96a,96a127,127-5a.jpg,5501,92.812
Dm,LA410,2.04.12,1,3,B,96b,96b127,127-1b.jpg,9192,86.6692
Dm,LA410,Fd1,2,5,B,96b,96b208a,208a-3b.jpg,6559,86.8364
Dm,LA410,2.04.17,5,3,B,96a,96a208a,208a-7a.jpg,7306,92.3397
Dm,LA410,Mex03,5,4,B,96a,96a208a,208a-7a.jpg,5174,92.3397
Dm,LA410,1.02.04,1,4,A,96a,96a208a,208a-2a.jpg,7547,91.6413
Dm,LA410,2.04.14,3,2,B,96b,96b127,127-3b.jpg,14258,85.4437
Dm,LA410,1.04.25,4,3,A,96a,96a208b,208b-5a.jpg,0.858184474,93.1625
Dm,LA410,Ausubel,3,4,B,96b,96b208b,208b-4a.jpg,19332,85.5888
Dm,LA410,Gallo3,2,4,B,96b,96b127,127-2b.jpg,572,86.4574
Dm,LA410,1.04.02,4,1,A,96a,96a208b,208b-5a.jpg,0.830712301,93.1625
Dm,LA410,KernB2,4,4,B,96b,96b208b,208b-6a.jpg,18838,86.7936
Dm,LA410,1.04.03,6,2,A,96a,96a208b,208b-8a.jpg,1525,91.812
Dm,LA410,1.03.22,4,1,A,96b,96b208b,208b-5a.jpg,1863,86.764
Dm,LA410,2.04.21,5,4,B,96a,96a208b,208b-7a.jpg,0.843980408,91.1269
Dm,LA410,1.03.12,5,1,A,96b,96b127,127-6b.jpg,14292,85.8714
Dm,LA410,2.04.21,3,4,B,96b,96b127,127-4b.jpg,8193,86.4227
Dm,LA410,2.04.14,5,4,B,96a,96a208b,208b-7a.jpg,0.881723331,91.1269
Dm,LA410,Acacia,5,3,B,96a,96a208b,208b-7a.jpg,0.758634249,91.1269
Dm,LA410,1.02.16,5,3,A,96b,96b127,127-7b.jpg,7890,85.5194
Dm,LA410,1.03.16,5,5,A,96a,96a127,127-8a.jpg,9925,92.3854
Dm,LA410,PepperSub,5,2,B,96a,96a208b,208b-7a.jpg,0.797088591,91.1269
Dm,LA410,1.04.02,1,5,A,96a,96a127,127-2a.jpg,5174,93.4975
Dm,LA410,Grape,3,2,B,96b,96b127,127-3b.jpg,8256,85.4437
Dm,LA410,Fd1,2,1,B,96a,96a127,127-2a.jpg,12347,93.4975
Dm,LA410,KGB1,4,3,B,96b,96b208b,208b-5a.jpg,11373,86.764
Dm,LA410,2.04.21,3,1,B,96a,96a208a,208a-3a.jpg,8380,91.5014
Dm,LA410,1.05.22,4,1,A,96a,96a208a,208a-5a.jpg,11685,93.403
Dm,LA410,1.03.04,2,1,A,96a,96a208b,208b-2a.jpg,0.878706337,93.1009
Dm,LA410,Gallo2,2,5,B,96a,96a208b,208b-3a.jpg,0.808163153,93
Dm,LA410,1.04.19,3,2,A,96b,96b127,127-3b.jpg,10475,85.4437
Dm,LA410,1.03.22,1,3,A,96a,96a127,127-1a.jpg,1001,93.5855
Dm,LA410,FresaSD,6,1,B,96b,96b208a,208a-8b.jpg,2067,85.4751
Dm,LA410,B05.10,6,2,B,96a,96a208a,208a-8a.jpg,10096,91.6818
Dm,LA410,KGB1,1,2,B,96a,96a208b,208b-1a.jpg,0.742776716,92.6094
Dm,LA410,1.05.16,2,5,A,96a,96a127,127-3a.jpg,7261,92.4689
Dm,LA410,1.05.17,4,3,A,96b,96b208a,208a-5b.jpg,14383,83.7045
Dm,LA410,Apple404,5,2,B,96b,96b208b,208b-7a.jpg,500,87.0521
Dm,LA410,1.04.20,5,2,A,96b,96b127,127-7b.jpg,14111,85.5194
